fecha,clae6,puestos
2011-03-01,463211,2147
2011-03-01,463212,243
2011-03-01,463219,8425
2011-03-01,463220,5038
2011-03-01,463300,4269
2011-03-01,464111,2348
2011-03-01,464112,1131
2011-03-01,464113,958
2011-03-01,464114,290
2011-03-01,464119,1098
2011-03-01,464121,85
2011-03-01,464122,317
2011-03-01,464129,5715
2011-03-01,464130,3114
2011-03-01,464141,106
2011-03-01,464142,272
2011-03-01,464149,1069
2011-03-01,464150,404
2011-03-01,464211,2130
2011-03-01,464212,1611
2011-03-01,464221,1993
2011-03-01,464222,794
2011-03-01,464223,4660
2011-03-01,464310,18864
2011-03-01,464320,7149
2011-03-01,464330,2760
2011-03-01,464340,1101
2011-03-01,464410,1791
2011-03-01,464420,2978
2011-03-01,464501,2126
2011-03-01,464502,2394
2011-03-01,464610,356
2011-03-01,464620,1912
2011-03-01,464631,330
2011-03-01,464632,2777
2011-03-01,464910,295
2011-03-01,464920,4574
2011-03-01,464930,1654
2011-03-01,464940,627
2011-03-01,464950,906
2011-03-01,464991,505
2011-03-01,464999,1806
2011-03-01,465100,9496
2011-03-01,465210,2720
2011-03-01,465220,570
2011-03-01,465310,2901
2011-03-01,465320,441
2011-03-01,465330,443
2011-03-01,465340,1412
2011-03-01,465350,2084
2011-03-01,465360,45
2011-03-01,465390,3842
2011-03-01,465400,2340
2011-03-01,465500,98
2011-03-01,465610,589
2011-03-01,465690,901
2011-03-01,465910,1862
2011-03-01,465920,345
2011-03-01,465930,2883
2011-03-01,465990,9263
2011-03-01,466110,4859
2011-03-01,466121,2733
2011-03-01,466129,1073
2011-03-01,466200,3682
2011-03-01,466310,254
2011-03-01,466320,2748
2011-03-01,466330,7550
2011-03-01,466340,1388
2011-03-01,466350,988
2011-03-01,466360,2278
2011-03-01,466370,223
2011-03-01,466391,782
2011-03-01,466399,8467
2011-03-01,466910,60
2011-03-01,466920,712
2011-03-01,466931,981
2011-03-01,466932,4922
2011-03-01,466939,1146
2011-03-01,466940,1698
2011-03-01,466990,904
2011-03-01,469010,611
2011-03-01,469090,25506
2011-03-01,471110,61133
2011-03-01,471120,75209
2011-03-01,471130,17912
2011-03-01,471190,10169
2011-03-01,471900,7506
2011-03-01,472111,1842
2011-03-01,472112,2393
2011-03-01,472120,7197
2011-03-01,472130,10849
2011-03-01,472140,3168
2011-03-01,472150,818
2011-03-01,472160,3152
2011-03-01,472171,16019
2011-03-01,472172,2781
2011-03-01,472190,13704
2011-03-01,472200,2190
2011-03-01,472300,118
2011-03-01,473000,54457
2011-03-01,474010,7057
2011-03-01,474020,1546
2011-03-01,475110,2237
2011-03-01,475120,1008
2011-03-01,475190,2650
2011-03-01,475210,1150
2011-03-01,475220,2803
2011-03-01,475230,12419
2011-03-01,475240,6342
2011-03-01,475250,1621
2011-03-01,475260,1253
2011-03-01,475270,709
2011-03-01,475290,22449
2011-03-01,475300,25547
2011-03-01,475410,6655
2011-03-01,475420,1098
2011-03-01,475430,3607
2011-03-01,475440,6231
2011-03-01,475490,14072
2011-03-01,476110,4238
2011-03-01,476120,689
2011-03-01,476130,8015
2011-03-01,476200,284
2011-03-01,476310,4789
2011-03-01,476320,458
2011-03-01,476400,5432
2011-03-01,477110,3737
2011-03-01,477120,579
2011-03-01,477130,4312
2011-03-01,477140,7631
2011-03-01,477150,972
2011-03-01,477190,46244
2011-03-01,477210,1454
2011-03-01,477220,12246
2011-03-01,477230,5119
2011-03-01,477290,3928
2011-03-01,477310,35956
2011-03-01,477320,11647
2011-03-01,477330,3173
2011-03-01,477410,5587
2011-03-01,477420,2991
2011-03-01,477430,887
2011-03-01,477440,3951
2011-03-01,477450,2176
2011-03-01,477460,2624
2011-03-01,477470,2732
2011-03-01,477480,155
2011-03-01,477490,18450
2011-03-01,477810,153
2011-03-01,477820,53
2011-03-01,477830,220
2011-03-01,477840,7
2011-03-01,477890,344
2011-03-01,478010,402
2011-03-01,478090,143
2011-03-01,479101,1019
2011-03-01,479109,1787
2011-03-01,479900,2939
2011-03-01,491110,6449
2011-03-01,491120,649
2011-03-01,491200,5445
2011-03-01,492110,69449
2011-03-01,492120,35016
2011-03-01,492130,506
2011-03-01,492140,2238
2011-03-01,492150,30821
2011-03-01,492160,519
2011-03-01,492170,865
2011-03-01,492180,3914
2011-03-01,492190,7390
2011-03-01,492210,717
2011-03-01,492221,3336
2011-03-01,492229,14861
2011-03-01,492230,1390
2011-03-01,492240,3177
2011-03-01,492250,2872
2011-03-01,492280,19924
2011-03-01,492290,91276
2011-03-01,493110,281
2011-03-01,493120,-99
2011-03-01,493200,1515
2011-03-01,501100,276
2011-03-01,501200,3114
2011-03-01,502101,1197
2011-03-01,502200,2543
2011-03-01,511000,5171
2011-03-01,512000,578
2011-03-01,521010,4054
2011-03-01,521020,4949
2011-03-01,521030,48
2011-03-01,522010,906
2011-03-01,522020,1497
2011-03-01,522091,131
2011-03-01,522092,915
2011-03-01,522099,4344
2011-03-01,523011,4190
2011-03-01,523019,354
2011-03-01,523020,971
2011-03-01,523031,254
2011-03-01,523039,1217
2011-03-01,523090,18314
2011-03-01,524110,353
2011-03-01,524120,8443
2011-03-01,524130,839
2011-03-01,524190,4440
2011-03-01,524210,480
2011-03-01,524220,387
2011-03-01,524230,1072
2011-03-01,524290,10471
2011-03-01,524310,2055
2011-03-01,524320,9
2011-03-01,524330,400
2011-03-01,524390,2174
2011-03-01,530010,9891
2011-03-01,530090,2258
2011-03-01,551010,6306
2011-03-01,551021,338
2011-03-01,551022,36504
2011-03-01,551023,19350
2011-03-01,551090,2127
2011-03-01,552000,477
2011-03-01,561011,45450
2011-03-01,561012,5300
2011-03-01,561013,39928
2011-03-01,561014,5501
2011-03-01,561019,45126
2011-03-01,561020,4409
2011-03-01,561030,7754
2011-03-01,561040,730
2011-03-01,562010,20639
2011-03-01,562091,6048
2011-03-01,562099,926
2011-03-01,581100,7708
2011-03-01,581300,14511
2011-03-01,581900,551
2011-03-01,591110,5748
2011-03-01,591120,317
2011-03-01,591200,709
2011-03-01,591300,3330
2011-03-01,592000,149
2011-03-01,601000,5598
2011-03-01,602100,4672
2011-03-01,602200,13196
2011-03-01,602310,5496
2011-03-01,602320,3547
2011-03-01,602900,1416
2011-03-01,611010,625
2011-03-01,611090,25937
2011-03-01,612000,8597
2011-03-01,613000,309
2011-03-01,614010,4133
2011-03-01,614090,589
2011-03-01,619000,6525
2011-03-01,620100,39455
2011-03-01,620200,907
2011-03-01,620300,414
2011-03-01,620900,36526
2011-03-01,631110,5582
2011-03-01,631120,59
2011-03-01,631190,1092
2011-03-01,631200,125
2011-03-01,639100,535
2011-03-01,639900,677
2011-03-01,641100,-99
2011-03-01,641910,7730
2011-03-01,641930,52405
2011-03-01,641941,2496
2011-03-01,641942,197
2011-03-01,641943,483
2011-03-01,642000,39
2011-03-01,643001,64
2011-03-01,643009,11
2011-03-01,649100,154
2011-03-01,649210,655
2011-03-01,649220,11486
2011-03-01,649290,8526
2011-03-01,649910,149
2011-03-01,649991,316
2011-03-01,649999,4548
2011-03-01,651110,10393
2011-03-01,651120,5218
2011-03-01,651130,534
2011-03-01,651210,10517
2011-03-01,651220,14512
2011-03-01,651310,33672
2011-03-01,651320,302
2011-03-01,652000,76
2011-03-01,653000,115
2011-03-01,661111,561
2011-03-01,661121,36
2011-03-01,661131,617
2011-03-01,661910,1783
2011-03-01,661920,1352
2011-03-01,661930,112
2011-03-01,661991,81
2011-03-01,661992,-99
2011-03-01,661999,1777
2011-03-01,662010,240
2011-03-01,662020,8131
2011-03-01,662090,1694
2011-03-01,663000,590
2011-03-01,681010,3289
2011-03-01,681020,180
2011-03-01,681098,48480
2011-03-01,681099,11562
2011-03-01,682010,6913
2011-03-01,682091,2183
2011-03-01,682099,15274
2011-03-01,691001,19497
2011-03-01,691002,5897
2011-03-01,692000,32092
2011-03-01,702010,906
2011-03-01,702091,11231
2011-03-01,702092,17124
2011-03-01,702099,33828
2011-03-01,711001,14770
2011-03-01,711002,1934
2011-03-01,711003,7549
2011-03-01,711009,16226
2011-03-01,712000,4230
2011-03-01,721010,798
2011-03-01,721020,1512
2011-03-01,721030,466
2011-03-01,721090,258
2011-03-01,722010,765
2011-03-01,722020,211
2011-03-01,731001,2366
2011-03-01,731009,14784
2011-03-01,732000,3340
2011-03-01,741000,773
2011-03-01,742000,1360
2011-03-01,749001,342
2011-03-01,749002,39
2011-03-01,749003,47
2011-03-01,749009,4522
2011-03-01,750000,1998
2011-03-01,771110,707
2011-03-01,771190,2160
2011-03-01,771210,250
2011-03-01,771220,14
2011-03-01,771290,951
2011-03-01,772010,72
2011-03-01,772091,88
2011-03-01,772099,666
2011-03-01,773010,396
2011-03-01,773020,51
2011-03-01,773030,1534
2011-03-01,773040,736
2011-03-01,773090,4871
2011-03-01,774000,490
2011-03-01,780000,95144
2011-03-01,791100,10051
2011-03-01,791200,5568
2011-03-01,791901,168
2011-03-01,791909,3348
2011-03-01,801010,6799
2011-03-01,801020,1908
2011-03-01,801090,132632
2011-03-01,811000,253
2011-03-01,812010,92461
2011-03-01,812020,941
2011-03-01,812090,8168
2011-03-01,813000,4489
2011-03-01,821100,1356
2011-03-01,821900,2422
2011-03-01,822000,54743
2011-03-01,823000,1214
2011-03-01,829100,295
2011-03-01,829200,3463
2011-03-01,829900,95100
2011-03-01,851010,4155
2011-03-01,851020,230752
2011-03-01,852100,58105
2011-03-01,852200,11456
2011-03-01,853100,17503
2011-03-01,853201,38202
2011-03-01,853300,2309
2011-03-01,854910,3526
2011-03-01,854920,155
2011-03-01,854930,2679
2011-03-01,854940,7655
2011-03-01,854950,573
2011-03-01,854960,448
2011-03-01,854990,7956
2011-03-01,855000,447
2011-03-01,861010,66067
2011-03-01,861020,3325
2011-03-01,862110,6558
2011-03-01,862120,948
2011-03-01,862130,1088
2011-03-01,862200,7623
2011-03-01,863110,7727
2011-03-01,863120,8434
2011-03-01,863190,3136
2011-03-01,863200,9956
2011-03-01,863300,7855
2011-03-01,864000,11817
2011-03-01,869010,736
2011-03-01,869090,83205
2011-03-01,870100,1066
2011-03-01,870210,17083
2011-03-01,870220,2904
2011-03-01,870910,641
2011-03-01,870920,359
2011-03-01,870990,999
2011-03-01,880000,2592
2011-03-01,900011,1946
2011-03-01,900021,756
2011-03-01,900030,1763
2011-03-01,900040,33
2011-03-01,900091,583
2011-03-01,910100,711
2011-03-01,910200,364
2011-03-01,910300,1114
2011-03-01,910900,556
2011-03-01,920001,4097
2011-03-01,920009,34279
2011-03-01,931010,23894
2011-03-01,931020,3230
2011-03-01,931030,439
2011-03-01,931041,45
2011-03-01,931042,1083
2011-03-01,931050,835
2011-03-01,931090,954
2011-03-01,939010,1072
2011-03-01,939020,1460
2011-03-01,939030,3358
2011-03-01,939090,4090
2011-03-01,941100,5538
2011-03-01,941200,5443
2011-03-01,942000,30384
2011-03-01,949100,39641
2011-03-01,949200,186
2011-03-01,949910,5889
2011-03-01,949920,57693
2011-03-01,949930,1535
2011-03-01,949990,94680
2011-03-01,951100,1672
2011-03-01,951200,747
2011-03-01,952100,1883
2011-03-01,952200,385
2011-03-01,952300,64
2011-03-01,952910,312
2011-03-01,952920,213
2011-03-01,952990,501
2011-03-01,960101,242
2011-03-01,960102,5262
2011-03-01,960201,9947
2011-03-01,960202,2540
2011-03-01,960300,5227
2011-03-01,960910,1170
2011-03-01,960990,39296
2011-03-01,999999,12174
2011-04-01,11111,3476
2011-04-01,11112,4178
2011-04-01,11119,23573
2011-04-01,11121,2363
2011-04-01,11129,1157
2011-04-01,11130,630
2011-04-01,11211,33098
2011-04-01,11291,527
2011-04-01,11299,11220
2011-04-01,11310,4528
2011-04-01,11321,1215
2011-04-01,11329,5916
2011-04-01,11331,3912
2011-04-01,11341,426
2011-04-01,11342,1348
2011-04-01,11400,9195
2011-04-01,11501,3535
2011-04-01,11509,-99
2011-04-01,11911,738
2011-04-01,11912,1214
2011-04-01,11990,131
2011-04-01,12110,32808
2011-04-01,12121,962
2011-04-01,12200,6400
2011-04-01,12311,21827
2011-04-01,12319,508
2011-04-01,12320,3348
2011-04-01,12410,284
2011-04-01,12420,730
2011-04-01,12490,2557
2011-04-01,12510,4705
2011-04-01,12590,16
2011-04-01,12600,2830
2011-04-01,12701,3774
2011-04-01,12709,529
2011-04-01,12800,181
2011-04-01,12900,613
2011-04-01,13011,1470
2011-04-01,13012,1122
2011-04-01,13013,527
2011-04-01,13019,1378
2011-04-01,13020,1400
2011-04-01,14113,57424
2011-04-01,14114,5932
2011-04-01,14115,2232
2011-04-01,14121,1197
2011-04-01,14211,550
2011-04-01,14221,1677
2011-04-01,14410,3354
2011-04-01,14420,56
2011-04-01,14430,47
2011-04-01,14510,2268
2011-04-01,14520,180
2011-04-01,14610,12020
2011-04-01,14620,46
2011-04-01,14710,438
2011-04-01,14720,12
2011-04-01,14810,4360
2011-04-01,14820,5038
2011-04-01,14910,670
2011-04-01,14920,13
2011-04-01,14930,68
2011-04-01,14990,632
2011-04-01,16111,2927
2011-04-01,16112,1568
2011-04-01,16113,484
2011-04-01,16119,2584
2011-04-01,16120,8745
2011-04-01,16130,20984
2011-04-01,16140,227
2011-04-01,16150,165
2011-04-01,16190,4665
2011-04-01,16210,191
2011-04-01,16220,326
2011-04-01,16230,65
2011-04-01,16291,1201
2011-04-01,16292,280
2011-04-01,16299,859
2011-04-01,17010,76
2011-04-01,17020,63
2011-04-01,21010,1021
2011-04-01,21020,165
2011-04-01,21030,429
2011-04-01,22010,2608
2011-04-01,22020,2123
2011-04-01,24010,2430
2011-04-01,24020,1775
2011-04-01,31110,5480
2011-04-01,31120,8083
2011-04-01,31130,-99
2011-04-01,31200,383
2011-04-01,31300,396
2011-04-01,32000,83
2011-04-01,51000,165
2011-04-01,61000,8901
2011-04-01,62000,1048
2011-04-01,71000,-99
2011-04-01,72910,3817
2011-04-01,72990,5001
2011-04-01,81100,337
2011-04-01,81200,941
2011-04-01,81300,3989
2011-04-01,81400,560
2011-04-01,89110,16
2011-04-01,89120,605
2011-04-01,89200,27
2011-04-01,89300,1418
2011-04-01,89900,3210
2011-04-01,91000,41658
2011-04-01,99000,1862
2011-04-01,101011,19295
2011-04-01,101012,11668
2011-04-01,101013,137
2011-04-01,101020,20392
2011-04-01,101030,11820
2011-04-01,101040,3239
2011-04-01,101091,1592
2011-04-01,101099,3170
2011-04-01,102001,9432
2011-04-01,102002,339
2011-04-01,102003,290
2011-04-01,103011,8591
2011-04-01,103012,1663
2011-04-01,103020,7249
2011-04-01,103030,2616
2011-04-01,103091,1566
2011-04-01,103099,6048
2011-04-01,104011,12721
2011-04-01,104012,2591
2011-04-01,104013,6829
2011-04-01,104020,-99
2011-04-01,105010,12536
2011-04-01,105020,7847
2011-04-01,105030,4899
2011-04-01,105090,5747
2011-04-01,106110,7361
2011-04-01,106120,1914
2011-04-01,106131,1289
2011-04-01,106139,873
2011-04-01,106200,1050
2011-04-01,107110,10880
2011-04-01,107121,14188
2011-04-01,107129,22179
2011-04-01,107200,16426
2011-04-01,107301,2692
2011-04-01,107309,12094
2011-04-01,107410,7691
2011-04-01,107420,1528
2011-04-01,107500,660
2011-04-01,107911,3259
2011-04-01,107912,834
2011-04-01,107920,2419
2011-04-01,107930,6371
2011-04-01,107991,1002
2011-04-01,107992,263
2011-04-01,107999,19532
2011-04-01,108000,5550
2011-04-01,109000,310
2011-04-01,110100,1519
2011-04-01,110211,465
2011-04-01,110212,26096
2011-04-01,110290,692
2011-04-01,110300,7057
2011-04-01,110411,3883
2011-04-01,110412,5341
2011-04-01,110420,9347
2011-04-01,110491,767
2011-04-01,110492,7222
2011-04-01,120010,1846
2011-04-01,120091,3851
2011-04-01,120099,2397
2011-04-01,131110,2536
2011-04-01,131120,616
2011-04-01,131131,1348
2011-04-01,131132,6318
2011-04-01,131139,2709
2011-04-01,131201,186
2011-04-01,131202,4445
2011-04-01,131209,6745
2011-04-01,131300,7748
2011-04-01,139100,3547
2011-04-01,139201,978
2011-04-01,139202,1286
2011-04-01,139203,943
2011-04-01,139204,1007
2011-04-01,139209,4793
2011-04-01,139300,732
2011-04-01,139400,786
2011-04-01,139900,14168
2011-04-01,141110,5206
2011-04-01,141120,4780
2011-04-01,141130,4383
2011-04-01,141140,499
2011-04-01,141191,1008
2011-04-01,141199,31710
2011-04-01,141201,614
2011-04-01,141202,547
2011-04-01,142000,171
2011-04-01,143010,2471
2011-04-01,143020,3560
2011-04-01,149000,568
2011-04-01,151100,10912
2011-04-01,151200,2767
2011-04-01,152011,9835
2011-04-01,152021,5564
2011-04-01,152031,14060
2011-04-01,152040,3371
2011-04-01,161001,3988
2011-04-01,161002,10790
2011-04-01,162100,2804
2011-04-01,162201,3550
2011-04-01,162202,1119
2011-04-01,162300,665
2011-04-01,162901,628
2011-04-01,162902,330
2011-04-01,162903,150
2011-04-01,162909,6687
2011-04-01,170101,1836
2011-04-01,170102,7163
2011-04-01,170201,2695
2011-04-01,170202,8566
2011-04-01,170910,6225
2011-04-01,170990,8957
2011-04-01,181101,5400
2011-04-01,181109,16126
2011-04-01,181200,5165
2011-04-01,182000,105
2011-04-01,191000,175
2011-04-01,192000,6321
2011-04-01,201110,1688
2011-04-01,201120,1069
2011-04-01,201130,701
2011-04-01,201140,-99
2011-04-01,201180,844
2011-04-01,201190,1863
2011-04-01,201210,793
2011-04-01,201220,557
2011-04-01,201300,672
2011-04-01,201401,2589
2011-04-01,201409,1487
2011-04-01,202101,5764
2011-04-01,202200,6910
2011-04-01,202311,2411
2011-04-01,202312,6304
2011-04-01,202320,10048
2011-04-01,202906,563
2011-04-01,202907,983
2011-04-01,202908,15330
2011-04-01,203000,265
2011-04-01,204000,63
2011-04-01,210010,29791
2011-04-01,210020,2778
2011-04-01,210030,806
2011-04-01,210090,1822
2011-04-01,221110,4388
2011-04-01,221120,1196
2011-04-01,221901,2126
2011-04-01,221909,5730
2011-04-01,222010,17755
2011-04-01,222090,35627
2011-04-01,231010,3269
2011-04-01,231020,1375
2011-04-01,231090,2760
2011-04-01,239100,577
2011-04-01,239201,2711
2011-04-01,239202,3949
2011-04-01,239209,2215
2011-04-01,239310,2365
2011-04-01,239391,677
2011-04-01,239399,695
2011-04-01,239410,4208
2011-04-01,239421,229
2011-04-01,239422,2293
2011-04-01,239510,1224
2011-04-01,239591,2493
2011-04-01,239592,5995
2011-04-01,239593,2046
2011-04-01,239600,2272
2011-04-01,239900,5629
2011-04-01,241001,1451
2011-04-01,241009,25654
2011-04-01,242010,3177
2011-04-01,242090,1716
2011-04-01,243100,4893
2011-04-01,243200,4651
2011-04-01,251101,10859
2011-04-01,251102,14086
2011-04-01,251200,4524
2011-04-01,251300,108
2011-04-01,252000,325
2011-04-01,259100,6255
2011-04-01,259200,4575
2011-04-01,259301,1310
2011-04-01,259302,609
2011-04-01,259309,2468
2011-04-01,259910,3883
2011-04-01,259991,576
2011-04-01,259992,151
2011-04-01,259993,14226
2011-04-01,259999,30998
2011-04-01,261000,646
2011-04-01,262000,2709
2011-04-01,263000,2122
2011-04-01,264000,7702
2011-04-01,265101,1940
2011-04-01,265102,1080
2011-04-01,265200,76
2011-04-01,266010,960
2011-04-01,266090,2751
2011-04-01,267001,1404
2011-04-01,267002,12
2011-04-01,268000,27
2011-04-01,271010,6376
2011-04-01,271020,3872
2011-04-01,272000,2115
2011-04-01,273110,68
2011-04-01,273190,3018
2011-04-01,274000,1739
2011-04-01,275010,4693
2011-04-01,275020,4014
2011-04-01,275091,1368
2011-04-01,275092,388
2011-04-01,275099,3231
2011-04-01,279000,5090
2011-04-01,281100,746
2011-04-01,281201,2864
2011-04-01,281301,2910
2011-04-01,281400,1173
2011-04-01,281500,514
2011-04-01,281600,3016
2011-04-01,281700,403
2011-04-01,281900,6258
2011-04-01,282110,607
2011-04-01,282120,12001
2011-04-01,282130,1187
2011-04-01,282200,1373
2011-04-01,282300,1830
2011-04-01,282400,1603
2011-04-01,282500,3753
2011-04-01,282600,445
2011-04-01,282901,306
2011-04-01,282909,11870
2011-04-01,291000,30778
2011-04-01,292000,7795
2011-04-01,293011,891
2011-04-01,293090,44760
2011-04-01,301100,3511
2011-04-01,301200,1020
2011-04-01,302000,1827
2011-04-01,303000,354
2011-04-01,309100,1904
2011-04-01,309200,1133
2011-04-01,309900,436
2011-04-01,310010,15231
2011-04-01,310020,4382
2011-04-01,310030,3961
2011-04-01,321011,391
2011-04-01,321012,97
2011-04-01,321020,251
2011-04-01,322001,206
2011-04-01,323001,993
2011-04-01,324000,953
2011-04-01,329010,331
2011-04-01,329020,626
2011-04-01,329030,412
2011-04-01,329040,514
2011-04-01,329090,9602
2011-04-01,331101,1018
2011-04-01,331210,1517
2011-04-01,331220,319
2011-04-01,331290,2080
2011-04-01,331301,113
2011-04-01,331400,346
2011-04-01,331900,4080
2011-04-01,332000,648
2011-04-01,351110,4370
2011-04-01,351130,809
2011-04-01,351190,550
2011-04-01,351201,1024
2011-04-01,351310,-99
2011-04-01,351320,29001
2011-04-01,352010,54
2011-04-01,352020,5373
2011-04-01,353001,3
2011-04-01,360010,1860
2011-04-01,360020,6609
2011-04-01,370000,1028
2011-04-01,381100,18958
2011-04-01,381200,1901
2011-04-01,382010,1753
2011-04-01,382020,1704
2011-04-01,390000,665
2011-04-01,410011,126614
2011-04-01,410021,96966
2011-04-01,421000,53837
2011-04-01,422100,1395
2011-04-01,422200,42144
2011-04-01,429010,6259
2011-04-01,429090,34350
2011-04-01,431100,797
2011-04-01,431210,12051
2011-04-01,431220,800
2011-04-01,432110,502
2011-04-01,432190,19736
2011-04-01,432200,7216
2011-04-01,432910,1841
2011-04-01,432920,1195
2011-04-01,432990,7133
2011-04-01,433010,2444
2011-04-01,433020,1954
2011-04-01,433030,306
2011-04-01,433040,2912
2011-04-01,433090,364
2011-04-01,439100,1779
2011-04-01,439910,2558
2011-04-01,439990,12659
2011-04-01,451110,28503
2011-04-01,451190,7375
2011-04-01,451210,1669
2011-04-01,451290,774
2011-04-01,452101,2974
2011-04-01,452210,792
2011-04-01,452220,1293
2011-04-01,452300,1047
2011-04-01,452401,1581
2011-04-01,452500,205
2011-04-01,452600,3776
2011-04-01,452700,279
2011-04-01,452800,656
2011-04-01,452910,413
